,movieId,Unnamed: 0,title,overview,poster_path,video_key,genresId
843,2263,4043,Music Box,"A lawyer defends her father accused of war crimes, but there is more to the case than she suspects.",/AvBTmNSL84zhQLsG5wH76Fe2yPk_Music_Box.jpg,https://www.youtube.com/embed/qcfMaMnr81E,"7,15,16"
844,2266,5809,"Paris, Je T'Aime","Olivier Assayas, Gus Van Sant, Wes Craven and Alfonso Cuaron are among the 20 distinguished directors who contribute to this collection of 18 stories, each exploring a different aspect of Parisian life. The colourful characters in this drama include a pair of mimes, a husband trying to chose between his wife and his lover, and a married man who turns to a prostitute for advice.","/cydwNlFcVmh5ML1Ka05adHUgN7T_Paris,_Je_T'Aime.jpg",https://www.youtube.com/embed/yAOQBuPHV3M,"11,19"
845,2267,5835,The Last Mimzy,"Two siblings begin to develop special talents after they find a mysterious box of toys, and soon their parents and even their teacher are drawn into a strange new world – and find a task ahead of them that is far more important than any of them could imagine.",/z9m9wXyxgKr2quonjQ2Pb3xOJ6E_The_Last_Mimzy.jpg,https://www.youtube.com/embed/5PXWvU1B1RQ,"7,18"
846,2268,6014,The Golden Compass,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.",/lyaS7S4emzEaYUcSnCvyqfJpOcA_The_Golden_Compass.jpg,https://www.youtube.com/embed/gNiiJ0JtBOQ,"7,10,16"
847,2269,5874,Day Watch,"A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.",/7IDo4kkWXb26kiGiCoBX3lAOjKb_Day_Watch.jpg,https://www.youtube.com/embed/S8VDpuJEQGw,"11,16"
848,2275,1885,The General's Daughter,"When the body of Army Capt. Elizabeth Campbell is found on a Georgia military base, two investigators, Warrant Officers Paul Brenner and Sara Sunhill, are ordered to solve her murder. What they uncover is anything but clear-cut. Unseemly details emerge about Campbell's life, leading to allegations of a possible military coverup of her death and the involvement of her father, Lt. Gen. Joseph Campbell.",/lLbTV7SwFFxZ1qZsIDvHf2c31NC_The_General's_Daughter.jpg,https://www.youtube.com/embed/Je4biLPCgA4,"3,9,17"
849,2280,1965,Big,When a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman.,/nTY8Zmv7mpumDfzide6GSrekAgQ_Big.jpg,https://www.youtube.com/embed/YM8zgY7sG_g,10
850,2288,4924,Closer,Two couples disintegrate when they begin destructive adulterous affairs with each other.,/fGGaokx4k00S0J603VG53Qlr9jz_Closer.jpg,https://www.youtube.com/embed/BdmOjfGTUzQ,"3,4,7,17"
851,2289,4423,Cold Mountain,"In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor.",/32MsALfK6shuSopCrFjSNoxDc5p_Cold_Mountain.jpg,https://www.youtube.com/embed/VuGqy7BZyIo,"10,16,19"
852,2290,2018,Jakob the Liar,"In 1944 Poland, a Jewish shop keeper named Jakob is summoned to ghetto headquarters after being caught out after curfew. While waiting for the German Kommondant, Jakob overhears a German radio broadcast about Russian troop movements. Returned to the ghetto, the shopkeeper shares his information with a friend and then rumors fly that there is a secret radio within the ghetto.",/vRTlo5HMFA0Mm9BxOKUzJrTxOys_Jakob_the_Liar.jpg,https://www.youtube.com/embed/ku6-0kdavww,"16,19"
853,2291,2423,Jacob's Ladder,"After returning home from the Vietnam War, veteran Jacob Singer struggles to maintain his sanity. Plagued by hallucinations and flashbacks, Singer rapidly falls apart as the world and people around him morph and twist into disturbing images. His girlfriend, Jezzie, and ex-wife, Sarah, try to help, but to little avail. Even Singer's chiropractor friend, Louis, fails to reach him as he descends into madness.",/wTHHuGAlSRNStTHEeObYT82qRsN_Jacob's_Ladder.jpg,https://www.youtube.com/embed/U6lHSvKD4uk,"11,15,16"
854,2292,181,Clerks,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",/pAWnnz8qPmTygCjkOCGSAMQ6AJ4_Clerks.jpg,https://www.youtube.com/embed/Mlfn5n-E2WE,"11,19"
855,2294,3217,Jay and Silent Bob Strike Back,"When Jay and Silent Bob learn that their comic-book alter egos, Bluntman and Chronic, have been sold to Hollywood as part of a big-screen movie that leaves them out of any royalties, the pair travels to Tinseltown to sabotage the production.",/aEsAdMAhwKYFgnHHxMOknktQYKK_Jay_and_Silent_Bob_Strike_Back.jpg,https://www.youtube.com/embed/HjDSFna_LXQ,"1,9,12,15,19"
856,2295,5641,Clerks II,"A calamity at Dante and Randall's shops sends them looking for new horizons - but they ultimately settle at Mooby's, a fictional Disney-McDonald's-style fast-food empire.",/htzy0Fvv8mz0gl2urNDhvgzOSYN_Clerks_II.jpg,https://www.youtube.com/embed/JeAgPiCi94o,19
857,2300,519,Space Jam,"Swackhammer, an evil alien theme park owner, needs a new attraction at Moron Mountain. When his gang, the Nerdlucks, heads to Earth to kidnap Bugs Bunny and the Looney Tunes, Bugs challenges them to a basketball game to determine their fate. The aliens agree, but they steal the powers of NBA basketball players, including Larry Bird and Charles Barkley -- so Bugs gets some help from superstar Michael Jordan.",/6h3FIr5CQFCBV8Xrv7XZLZbIQR0_Space_Jam.jpg,https://www.youtube.com/embed/wYbXWzef1RM,19
858,2302,2887,Avalon,"Avalon is the third in Levinson's semi-autobiographical series of four ""Baltimore Films"": Diner (1982), Tin Men (1987), Avalon (1990), and Liberty Heights (1999). The film is set in Baltimore in the early 1950s and explores the themes of Jewish assimilation into American life.",/mcexRwLvIV3ralF7jZTlAaSwes4_Avalon.jpg,https://www.youtube.com/embed/b37auo3dSuM,19
859,2307,240,A Pyromaniac's Love Story,"A pastry boy and the son of a hair-piece mogul become involved in an arson scandal. Sergio is offered a bribe in exchange for taking the blame for the fire that destroys his workplace. Garet, the real arsonist, is apalled that someone else would try to take credit for his act of love. Before long, Sergio and Garet become entangled in a zany love-quadrangle involving Hattie and Stephanie. Written by Brian Whiting",/9pU8aNS1wEXVGNR9WnsX2O3w9qF_A_Pyromaniac's_Love_Story.jpg,https://www.youtube.com/embed/D32WYV4LDu0,"10,17"
860,2310,6006,Beowulf,"A 6th-century Scandinavian warrior named Beowulf embarks on a mission to slay the man-like ogre, Grendel.",/iRGPYzbmDgmk7mBLwtq52AtGhS4_Beowulf.jpg,https://www.youtube.com/embed/DaShOr5AeKA,16
861,2312,6045,In the Name of the King: A Dungeon Siege Tale,"A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son -- two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.",/bbN1lmDk1PT0GsTFCy179sk5nIF_In_the_Name_of_the_King:_A_Dungeon_Siege_Tale.jpg,https://www.youtube.com/embed/OpCgaYWYkgs,16
862,2313,5472,Prime,"A career driven professional from Manhattan is wooed by a young painter, who also happens to be the son of her psychoanalyst.",/vPX6XxUTxNFp8zt275E56gAFnRm_Prime.jpg,https://www.youtube.com/embed/sTecl1pXoaU,16
863,2320,403,Executive Decision,"Terrorists hijack a 747 inbound to Washington D.C., demanding the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers.",/m3CVqpSbvqvqNcY2dBjRQ44kN2l_Executive_Decision.jpg,https://www.youtube.com/embed/3pdPOqN06ec,"7,16"
864,2321,1558,Married to the Mob,"Angela de Marco is fed up with her gangster husband's line of work and wants no part of the crime world. When her husband is killed for having an affair with the mistress of mob boss Tony ""The Tiger"" Russo, Angela and her son depart for New York City to make a fresh start. Unfortunately, Tony has set his sights upon Angela -- and so has an undercover FBI agent looking to use her to bust Tony.",/gkOsxv1RvV5smRnm6wrmn2wDXyZ_Married_to_the_Mob.jpg,https://www.youtube.com/embed/0HzVViszAWI,"15,16,19"
865,2322,1001,Sneakers,"When shadowy U.S. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking 'black box' from a Soviet-funded genius, they uncover a bigger conspiracy. Now, he and his 'sneakers' must save themselves and the world economy by retrieving the box from their blackmailers.",/pY7wNO4J0QMAH9Q4nJL3QLlPVvC_Sneakers.jpg,https://www.youtube.com/embed/rbJpx_6fYgE,"3,5,17"
866,2323,927,Field of Dreams,"Ray Kinsella is an Iowa farmer who hears a mysterious voice telling him to turn his cornfield into a baseball diamond. He does, but the voice's directions don't stop -- even after the spirits of deceased ballplayers turn up to play.",/8PT4sAcneQ7MtZ1Mqoe2EyOJHmZ_Field_of_Dreams.jpg,https://www.youtube.com/embed/sHTsQ9qePrQ,8
867,2330,4797,Taxi,"In Marseilles (France), skilled pizza delivery boy Daniel who drives a scooter finally has his dreams come true. He gets a taxi license. Caught by the police for a huge speed infraction, he will help Emilien, a loser inspector who can't drive, on the track of German bank robbers, so he doesn't lose his license and his dream job.",/egBxj3ude84theXc3cLbBHrWOkQ_Taxi.jpg,https://www.youtube.com/embed/qYBNjVnbtFg,"8,19"
868,2332,5114,Taxi 2,A cabdriver and a cop race to Paris to rescue a love interest and the Japanese minister of defense from kidnappers.,/85kutR0sRgvDFOXZQALcvTS3Lko_Taxi_2.jpg,https://www.youtube.com/embed/XvGjrOLjG-s,"10,16"
869,2334,4798,Taxi 3,"A gang of thieves calling themselves the Santa Claus Gang are wreaking havoc, and the police can't keep up. Police Captain Gilbert is distracted by a Chinese reporter writing a story on his squad, and taxi driver Daniel is in the midst of a relationship crisis. After a string of mistakes in which the thieves outsmart the police time and time again, Daniel and his super-taxi pitch in.",/6Yk3O5mNIYpIKIKaB2l4TJBDdlS_Taxi_3.jpg,https://www.youtube.com/embed/UZoJkl5rCrg,"7,17"
870,2335,5943,Taxi 4,"Before being extradited to Africa to stand trial, a notorious Belgian criminal is entrusted to the Marseilles police department for less than 24 hours. But the wily crook convinces bumbling policeman Emilien he's a lowly Belgian embassy employee who got railroaded by the brilliant master criminal.",/8OoVXQo23kgMw4ooLfi2mDGVfUE_Taxi_4.jpg,https://www.youtube.com/embed/i9KDTzVN2jM,19
871,2355,5843,Reign Over Me,A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.,/b5EtDvwj2gdG1qMBLijamlLfJLB_Reign_Over_Me.jpg,https://www.youtube.com/embed/yzQYokimcg0,"1,9,12,19"
872,2357,5758,10 Items or Less,"An actor who is considering the role of a supermarket manager arrives at a grocery store on the outskirts of Los Angeles to do some field research. He subsequently becomes stranded, without a car or cell phone, and accepts a ride home with Scarlet, a cashier who is about to interview for a new job. The actor rediscovers the essence of his craft while helping Scarlet gain the confidence she needs to change her life.",/2MBxFTeRe4m7DC49PmIkMXMjMEO_10_Items_or_Less.jpg,https://www.youtube.com/embed/zLiw-bD9KPk,16
873,2359,5907,Sicko,"Sicko is a Michael Moore documentary about the corrupt health care system in The United States who's main goal is to make profit even if it means losing peoples lives. ""The more people you deny health insurance the more money we make"" is the business model for health care providers in America.",/5QHW2USODuDfUahBX1qoOsR97Cr_Sicko.jpg,https://www.youtube.com/embed/8BJyyyRYbSk,19
874,2360,2662,Saving Grace,"Unexpectedly widowed, prim and proper housewife Grace Trevethyn finds herself in dire financial straits when she inherits massive debts her late husband had been accruing for years. Faced with losing her house, she decides to use her talent for horticulture and hatches a plan to grow potent marijuana which can be sold at an astronomical price, thus solving her financial crisis.",/ml8XwUomPfisNsKmluP8TIZOR89_Saving_Grace.jpg,https://www.youtube.com/embed/-n8rHwtoEwo,16
875,2362,1780,Westworld,"In a futuristic resort, wealthy patrons can visit recreations of different time periods and experience their wildest fantasies with life-like robots. But when Richard Benjamin opts for the wild west, he gets more than he bargained for when a gunslinger robot goes berserk.",/qNt29HzxwZ4jGTgSRxdA34ino9Q_Westworld.jpg,https://www.youtube.com/embed/dnR5jqiG-og,16
876,2395,6556,Astérix at the Olympic Games,"Astérix and Obélix have to win the Olympic Games in order to help their friend Alafolix marry Princess Irina. Brutus uses every trick in the book to have his own team win the game, and get rid of his father Julius Caesar in the process.",/eNB2SrqmTJLByRDq3akDzA6Z9rC_Astérix_at_the_Olympic_Games.jpg,https://www.youtube.com/embed/I4IwYe5N1o0,"16,19"
877,2428,2894,The Greatest Story Ever Told,"From his birth in Bethlehem to his death and eventual resurrection, the life of Jesus Christ is given the all-star treatment in this epic retelling. Major aspects of Christ's life are touched upon, including the execution of all the newborn males in Egypt by King Herod; Christ's baptism by John the Baptist; and the betrayal by Judas after the Last Supper that eventually leads to Christ's crucifixion and miraculous return.",/sGtPyaPeMULx3g59jXz2u7cwbN_The_Greatest_Story_Ever_Told.jpg,https://www.youtube.com/embed/on3M7YWlewo,"3,4"
878,2436,5257,Double Dragon,"Two brothers have half of a powerful ancient Chinese talisman. An evil gang leader has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power.",/l7Yd9vQ5fdCls7hgthblvTcK2T3_Double_Dragon.jpg,https://www.youtube.com/embed/3z1a7GlGCAs,"5,16,19"
879,2447,5763,The Nativity Story,"Mary and Joseph make the hard journey to Bethlehem for a blessed event in this retelling of the Nativity story. This meticulously researched and visually lush adaptation of the biblical tale follows the pair on their arduous path to their arrival in a small village, where they find shelter in a quiet manger and Jesus is born.",/zohczuXnvnQi2R0FHZ3sREooBWn_The_Nativity_Story.jpg,https://www.youtube.com/embed/UiSfup00uZY,"16,19"
880,2453,2902,Harley Davidson and the Marlboro Man,"It's the lawless future, and renegade biker Harley Davidson and his surly cowboy buddy, Marlboro, learn that a corrupt bank is about to foreclose on their friend's bar to further an expanding empire. Harley and Marlboro decide to help by robbing the crooked bank. But when they accidentally filch a drug shipment, they find themselves on the run from criminal financiers and the mob in this rugged action adventure.",/4WRdrjHyLuHRwep2UJWBoIn6KTW_Harley_Davidson_and_the_Marlboro_Man.jpg,https://www.youtube.com/embed/g8K34N604Iw,"15,16"
881,2454,6129,The Chronicles of Narnia: Prince Caspian,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",/qxz3WIyjZiSKUhaTIEJ3c1GcC9z_The_Chronicles_of_Narnia:_Prince_Caspian.jpg,https://www.youtube.com/embed/HMfC-vDB10c,"3,4,18"
882,2469,822,Tie Me Up! Tie Me Down!,"Recently released from a mental hospital, Ricky ties up Marina, a film star he once had sex with and keeps her hostage.",/b5uDMIIwNO7MgNdDoUjM9TWC0TR_Tie_Me_Up!_Tie_Me_Down!.jpg,https://www.youtube.com/embed/mHm9qqrl_Uc,"16,19"
883,2470,4039,Belle Époque,"In 1931, a young soldier deserts from the army and falls into a country farm, where he is welcomed by the owner due to his political ideas. Manolo has four daughters, Fernando likes all of them and they like him, so he has to decide which one to love.",/ufYrtpFlhByGVjZPkO1BPuluXdQ_Belle_Époque.jpg,https://www.youtube.com/embed/h_VuVKHPW8U,"9,19"
884,2493,828,The Princess Bride,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",/whF3YddFYSwJNuHEvi5lpsnty2l_The_Princess_Bride.jpg,https://www.youtube.com/embed/O3CIXEAjcc8,16
885,2501,3564,The Bourne Identity,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?",/vN6jGCuzefysLVFrzK3Vs6xAdu1_The_Bourne_Identity.jpg,https://www.youtube.com/embed/2tqK_3mKQUw,16
886,2502,4817,The Bourne Supremacy,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",/7IYGiDrquvX3q7e9PV6Pejs6b2g_The_Bourne_Supremacy.jpg,https://www.youtube.com/embed/zsrdBGr8NIk,"10,19"
887,2503,5927,The Bourne Ultimatum,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",/d4DuphCHCjVUyffExnK5nLbn39K_The_Bourne_Ultimatum.jpg,https://www.youtube.com/embed/ohkW_xbPl9A,16
888,2517,5253,Nobody Knows,"In a small Tokyo apartment, twelve-year-old Akira must care for his younger siblings after their mother leaves them and shows no sign of returning.",/deR9dplFVFCfMP0YxLMPDKV9sp_Nobody_Knows.jpg,https://www.youtube.com/embed/iyFm4gQly38,4
889,2528,3770,Madame Bovary,"Bored with the limited and tedious nature of provincial life in 19th-century France, the fierce and sensual Emma Bovary finds herself in calamitous debt and purses scandalous sexual liaisons with absolute abandon. However, when her volatile lifestyle catches up to her, the lives of everyone around her are endangered.",/8Kv15YYMgwfquiUF1nCs3A1B1nq_Madame_Bovary.jpg,https://www.youtube.com/embed/IrOR0zEndgs,"3,9,17"
890,2539,5181,Spanglish,"Mexican immigrant and single mother Flor Moreno finds housekeeping work with Deborah and John Clasky, a well-off couple with two children of their own. When Flor admits she can't handle the schedule because of her daughter, Cristina, Deborah decides they should move into the Clasky home. Cultures clash and tensions run high as Flor and the Claskys struggle to share space while raising their children on their own, and very different, terms.",/1qwj0wKFsDoC3w2i2kDhXY330TU_Spanglish.jpg,https://www.youtube.com/embed/GtzwDv0lrBg,19
891,2546,4697,Zazie dans le Métro,"A brash and precocious ten-year-old comes to Paris for a whirlwind weekend with her rakish uncle. He and the viewer get more than they bargained for, however, in this anarchic comedy that rides roughshod over the City of Light. Based on a popular novel by Raymond Queneau that had been considered unadaptable, the audacious Zazie dans le Métro, made with flair on the cusp of the French New Wave, is a bit of stream-of-consciousness slapstick, wall-to-wall with visual gags, editing tricks, and effects.",/kxEhcNZflVpj2DpxdOIxkcN4lbV_Zazie_dans_le_Métro.jpg,https://www.youtube.com/embed/lpt0xB7qSj4,16
892,2565,3509,Joe Versus the Volcano,"Hypochondriac Joe Banks finds out he has six months to live, quits his dead end job, musters the courage to ask his co-worker out on a date, and is then hired to jump into a volcano by a mysterious visitor.",/8Fw1a4Jb1vnukNG5d4V1c6ulKoF_Joe_Versus_the_Volcano.jpg,https://www.youtube.com/embed/cmQDIne3CLo,"11,14,16"
893,2567,5212,The Aviator,"A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder.",/lx4kWcZc3o9PaNxlQpEJZM17XUI_The_Aviator.jpg,https://www.youtube.com/embed/dkwypzOQf8o,19
894,2575,2923,The Tailor of Panama,"A British spy is banished to Panama after having an affair with an ambassador's mistress. Once there he makes connection with a local tailor with a nefarious past and connections to all of the top political and gangster figures in Panama. The tailor also has a wife, who works for the Panamanian president and a huge debt. The mission is to learn what the President intends to do with the Canal.",/na80ysnoCvoxwGTMWCWYvnmaDlz_The_Tailor_of_Panama.jpg,https://www.youtube.com/embed/if887QzvTiw,16
895,2605,3109,Short Circuit,"After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.",/f3wOiPBF6X5aJMx18KY479KMLog_Short_Circuit.jpg,https://www.youtube.com/embed/TR7DMY1Z4Bk,"7,10"
896,2609,2777,"Planes, Trains and Automobiles","An irritable marketing executive, Neal Page, is heading home to Chicago for Thanksgiving when a number of delays force him to travel with a well meaning but overbearing shower ring curtain salesman, Del Griffith.","/3RSucVsX96Ste8WDJfZP1hbNGqQ_Planes,_Trains_and_Automobiles.jpg",https://www.youtube.com/embed/vHhG2MsGxGI,16
897,2611,4320,Only the Lonely,"Danny Muldoon, a Chicago policeman, still lives with his overbearing mother Rose. He meets and falls in love with Theresa Luna , whose father owns the local funeral parlour. Naturally, his mother objects to the relationship, and Danny and Theresa must either overcome her objections or give up the romance.",/fvzrsp4Vpp4B42Zd3eA06jXCGiU_Only_the_Lonely.jpg,https://www.youtube.com/embed/o-ti18c-FE8,16
898,2612,4318,Mr. Destiny,"Larry Burrows is unhappy and feels powerless over his life. He believes his entire life could have turned out differently had he not missed that shot in a baseball game when was a kid. One night he meets this mysterious man, who could change his fate by offering him that alternative life he always dreamed of. But as Burrows embarks on this journey of self discovery he realises that even this new life has its problems and drawbacks..",/6dgR1qZK3cTx90P8T6pmVCWYyko_Mr._Destiny.jpg,https://www.youtube.com/embed/U8E2QhBqpr0,"2,16"
899,2613,2823,Prelude to a Kiss,"A couple fall in love despite the girl's pessimistic outlook. As they struggle to come to terms with their relationship, something supernatural happens that tests it.",/5Qb38JAe4hMADrlMPZBW9fRYdvH_Prelude_to_a_Kiss.jpg,https://www.youtube.com/embed/4DmWLxGad8I,"3,4,19"
900,2614,2853,Innerspace,"Test pilot Tuck Pendleton volunteers to test a special vessel for a miniaturization experiment. Accidentally injected into a neurotic hypochondriac, Jack Putter, Tuck must convince Jack to find his ex-girlfriend, Lydia Maxwell, to help him extract Tuck and his ship and re-enlarge them before his oxygen runs out.",/A4azclZQjqeQxXvcok3rdUmuq8a_Innerspace.jpg,https://www.youtube.com/embed/yzkcSwlrdgg,"3,4,17"
901,2616,3188,Uncle Buck,"Buck Russell, a lovable but slovenly bachelor, suddenly becomes the temporary caretaker of his nephew and nieces after a family emergency. His freewheeling attitude soon causes tension with his older niece Tia, loyal girlfriend Chanice and just about everyone else who crosses his path.",/i0MuRxuENc9Ur3croChw0Tmrs5G_Uncle_Buck.jpg,https://www.youtube.com/embed/1_lOyGcMIEU,"10,17"
902,2617,3089,The Great Outdoors,"It's vacation time for outdoorsy Chicago man Chet Ripley, along with his wife, Connie, and their two kids, Buck and Ben. But a serene weekend of fishing at a Wisconsin lakeside cabin gets crashed by Connie's obnoxious brother-in-law, Roman Craig, his wife, Kate, and the couple's two daughters. As the excursion wears on, the Ripleys find themselves at odds with the stuffy Craig family.",/etjgNJvuNW2205EdZRMHFPKQpxS_The_Great_Outdoors.jpg,https://www.youtube.com/embed/gpP_l-atlT4,"4,7,9,15,17,19"
903,2620,1729,Armed and Dangerous,"After policeman Frank Dooley is framed for theft and loses his job on the force, he joins a security guard agency and teams up with inept former defense lawyer Norman Kane. When the two botch a job guarding a local warehouse, they begin to uncover corruption within the company and their union.",/48pWtaTngOHkq2xOc8pFAoro1fU_Armed_and_Dangerous.jpg,https://www.youtube.com/embed/jfTI5jgm__s,"11,16"
904,2623,2811,An Officer and a Gentleman,"Zack Mayo is an aloof, taciturn man who aspires to be a navy pilot. Once he arrives at training camp for his 13-week officer's course, Mayo runs afoul of abrasive, no-nonsense drill Sergeant Emil Foley. Mayo is an excellent cadet, but a little cold around the heart, so Foley rides him mercilessly, sensing that the young man would be prime officer material if he weren't so self-involved. Zack's affair with a working girl is likewise compromised by his unwillingness to give of himself.",/nloIjLT5EFl4PUfbV6acxx4yiH7_An_Officer_and_a_Gentleman.jpg,https://www.youtube.com/embed/vVkHXGt-vzg,19
905,2639,1188,Deconstructing Harry,"This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.",/2ZkTBt5wunAIIEx6UFtxxLdzkKM_Deconstructing_Harry.jpg,https://www.youtube.com/embed/WwXOol3hRUg,16
906,2640,911,Heathers,"A girl who halfheartedly tries to be part of the ""in crowd"" of her school meets a rebel who teaches her a more devious way to play social politics: by killing the popular kids.",/rtzcrwgsuESV2adSDhIuLyQoZmp_Heathers.jpg,https://www.youtube.com/embed/eiiZLsUqmQ8,"3,9,17"
907,2642,3819,Two Weeks Notice,"Dedicated environmental lawyer Lucy Kelson goes to work for billionaire George Wade as part of a deal to preserve a community center. Indecisive and weak-willed George grows dependent on Lucy's guidance on everything from legal matters to clothing. Exasperated, Lucy gives notice and picks Harvard graduate June Carter as her replacement. As Lucy's time at the firm nears an end, she grows jealous of June and has second thoughts about leaving George.",/3YczuA7wXDmrh8L5JKn8XFS0mFy_Two_Weeks_Notice.jpg,https://www.youtube.com/embed/_guQ-_EFmHU,"3,9,17"
908,2652,5610,Hard Candy,"Hayley’s a smart, charming teenage girl. Jeff’s a handsome, smooth fashion photographer. An Internet chat, a coffee shop meet-up, an impromptu fashion shoot back at Jeff’s place. Jeff thinks it’s his lucky night. He’s in for a surprise.",/uHTmlcivbPeclEdmtuQg3zOQWPS_Hard_Candy.jpg,https://www.youtube.com/embed/hvx0m2SeOSk,4
909,2654,326,In the Mouth of Madness,An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.,/yzX7IHfnET3rQQakQ1yKvD9ltXA_In_the_Mouth_of_Madness.jpg,https://www.youtube.com/embed/kWDlF3XzcAk,"4,15,16"
910,2655,2641,What Lies Beneath,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",/2L3Cn0CizbSy2E9KJt1SiOSyb6p_What_Lies_Beneath.jpg,https://www.youtube.com/embed/RmvKSL6WUic,4
911,2657,1613,Pleasantville,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life.",/m1hhYP6OScjKU5Z9iZaWirSn4I6_Pleasantville.jpg,https://www.youtube.com/embed/v9EHRObUQqY,"3,4,14,19"
912,2661,4984,Batman,The Dynamic Duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,/iLC5bgc1NOuXpfBxtb8xEj6tzvu_Batman.jpg,https://www.youtube.com/embed/vvY5MgOgDUw,3
913,2662,3964,House of 1000 Corpses,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,/zEAVm1zpjkk4XFL2i5EZehkEgkH_House_of_1000_Corpses.jpg,https://www.youtube.com/embed/xbRRD-cD7h4,"3,16,17"
914,2665,1960,Airplane II: The Sequel,"A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past, Ted Striker must save the day and get the shuttle back on track – again – all the while trying to patch up his relationship with Elaine.",/5nBnmNmmBCsdkB2uxPMcm1nfrnc_Airplane_II:_The_Sequel.jpg,https://www.youtube.com/embed/pd_jTK7XSGA,3
915,2668,2170,Sleepy Hollow,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. Locals believe the culprit to be none other than the legendary Headless Horseman.,/660DFxWpSfZ1d1PruZ6Nd9vKXNE_Sleepy_Hollow.jpg,https://www.youtube.com/embed/6RsKwn_Je1k,"3,4"
