,movieId,title,overview,poster_path,video_key,genresId
1058,4464,Seabiscuit,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,/sQthx2ADChuz4QQbDpP3FUH7nVz.jpg,https://www.youtube.com/embed/8fnYdEGeXbM,"4,18,19"
1059,4474,My Super Ex-Girlfriend,"When New York architect Matt Saunders dumps his new girlfriend Jenny Johnson - a smart, sexy and reluctant superhero known as G-Girl - she uses her powers to make his life a living hell!",/vs4jcY5NQA24zFGihY2EiqEA5hI.jpg,https://www.youtube.com/embed/7FY2efhRS4U,"4,7,19"
1060,4475,The Private Lives of Pippa Lee,"After her much older husband forces a move to a suburban retirement community, Pippa Lee engages in a period of reflection and finds herself heading toward a quiet nervous breakdown.",/ngr6JLpXBOZbkJ8tZhjhWZYOJtM.jpg,https://www.youtube.com/embed/JU_FTUQ1iLI,"5,19"
1061,4476,Legends of the Fall,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg,https://www.youtube.com/embed/EiwzZLaoy3U,4
1062,4477,The Devil's Own,"Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.",/7XIxdjhaoDIiv7slEiOhBEzMtqu.jpg,https://www.youtube.com/embed/6IBlMoVIC9A,"4,14,16"
1063,4478,Indecent Proposal,John Gage offers a down-on-his-luck yuppie husband $1 million for the opportunity to spend the night with the man's wife.,/gy3TEOcJQhJgcnE5y5MVUOdnK8w.jpg,https://www.youtube.com/embed/HumfQ0xklFU,"4,19"
1064,4480,Jean de Florette,"In a rural French village, an old man and his only remaining relative cast their covetous eyes on an adjoining vacant property. They need its spring water for growing their flowers, and are dismayed to hear that the man who has inherited it is moving in. They block up the spring and watch as their new neighbour tries to keep his crops watered from wells far afield through the hot summer. Though they see his desperate efforts are breaking his health and his wife and daughter's hearts, they think only of getting the water.",/car13dBvNvVN8EgQWXYqOSFwbDq.jpg,https://www.youtube.com/embed/V44E_YanQsg,"2,10"
1065,4482,French Twist,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.",/6yJNScj2ypxqCOCfpSPR3xX4J4E.jpg,https://www.youtube.com/embed/Qd_88LUuHGU,19
1066,4483,The Return of Martin Guerre,"Village of Artigat, southern France, summer 1542, during the reign of Francis I. Martin Guerre and Bertrande de Rols marry. A few years later, accused of having committed a robbery, Martin suddenly disappears. When, almost a decade later, a man arrives in Artigat claiming to be Martin, the Guerre family recognizes him as such; but doubts soon arise about his true identity.",/74wCIIhCSxX63nD9pu39QwgX6Lv.jpg,https://www.youtube.com/embed/0AN8bS3bvlM,4
1067,4488,Friday the 13th,Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,/4nbUlVEg31I8lchI3bu3Oq3Ks4t.jpg,https://www.youtube.com/embed/2S8YFTcEDME,"3,9,19"
1068,4497,Viridiana,"Viridiana is preparing to start her life as a nun when she is sent, somewhat unwillingly, to visit her aging uncle, Don Jaime. He supports her; but the two have met only once. Jaime thinks Viridiana resembles his dead wife. Viridiana has secretly despised this man all her life and finds her worst fears proven when Jaime grows determined to seduce his pure niece. Viridiana becomes undone as her uncle upends the plans she had made to join the convent.",/yFnUCrPY3ffjkqOkOupLro3sO7X.jpg,https://www.youtube.com/embed/o-6rnSMP1rI,"2,4,9,10"
1069,4517,Elizabeth: The Golden Age,"When Queen Elizabeth's reign is threatened by ruthless familial betrayal and Spain's invading army, she and her shrewd adviser must act to safeguard the lives of her people.",/3bL6lLd6cyQ4JNT4ucqm4PICIVs.jpg,https://www.youtube.com/embed/0wNboYbgYjo,"10,13,15"
1070,4518,Elizabeth,"The story of the ascension to the throne and the early reign of Queen Elizabeth the First, the endless attempts by her council to marry her off, the Catholic hatred of her and her romance with Lord Robert Dudley.",/qEk48VLOdibXFVIEzE9ETZUBcCs.jpg,https://www.youtube.com/embed/DyGBwrtIamw,"4,10"
1071,4520,Sleuth,"On his sprawling country estate, an aging writer matches wits with the struggling actor who has stolen his wife's heart.",/AuBNRTVDwht3DaGSCxmxJLXV1wR.jpg,https://www.youtube.com/embed/nL2xUbWCH1I,4
1072,4523,Enchanted,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",/8KCNzCArLlvLdQoHx6npua2VSVc.jpg,https://www.youtube.com/embed/IJwUFq8uOr0,"4,12,19"
1073,4552,A Tale of Two Sisters,"A recently released patient from a mental institution returns home with her sister, only to face disturbing events between her stepmother and the ghosts haunting their house- all of which are connected to a dark past in the family's history.",/l3exwhwyGE0NnHJ3lFQ7eXoBSkH.jpg,https://www.youtube.com/embed/anF5XiN8QY8,"2,9,10,13"
1074,4553,The Machinist,"The Machinist is the story of Trevor Reznik, a lathe-operator who is suffering from insomnia. In a machine shop, occupational hazards are bad enough under normal circumstances; yet for Trevor the risks are compounded by fatigue. Trevor has lost the ability to sleep. This is no ordinary insomnia...",/diAYqR4xdF9Hnj7qun6DEQhRrT2.jpg,https://www.youtube.com/embed/H0fuHY4U1UA,"2,9,13"
1075,4564,Sex and the City,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,/77tIJpDUV5maRnmAUnxT1bzz1Zp.jpg,https://www.youtube.com/embed/ZaaLsOyUm_Q,"12,18,19"
1076,4584,Sense and Sensibility,"Rich Mr. Dashwood dies, leaving his second wife and her daughters poor by the rules of inheritance. Two daughters are the titular opposites.",/cBK2yL3HqhFvIVd7lLtazWlRZPR.jpg,https://www.youtube.com/embed/G0XvqB1ENzs,"4,18,19"
1077,4587,Mermaids,"Fifteen-year-old Charlotte Flax is tired of her wacky mom moving their family to a different town any time she feels it is necessary. When they move to a small Massachusetts town and Mrs. Flax begins dating a shopkeeper, Charlotte and her 9-year-old sister, Kate, hope that they can finally settle down. But when Charlotte's attraction to an older man gets in the way, the family must learn to accept each other for who they truly are.",/vocrzZuoAc0xRp35z2IF8vhDqKZ.jpg,https://www.youtube.com/embed/DUSPGXmZQbM,"2,4,7"
1078,4593,The Discreet Charm of the Bourgeoisie,"In Luis Buñuel’s deliciously satiric masterpiece, an upper-class sextet sits down to dinner but never eats, their attempts continually thwarted by a vaudevillian mixture of events both actual and imagined.",/zN4ILX2x64PvT2jIOAHXxCOi5WA.jpg,https://www.youtube.com/embed/QZfCoTvbXXc,4
1079,4599,Raising Helen,"Helen Harris has a glamorous, big-city life working for one of New York's hottest modeling agencies. But suddenly her free-spirited life gets turned upside down when she must chose between the life she's always loved, and the new loves of her life!",/lH36r2wRRu7QRBSY0DYooVFAoYW.jpg,https://www.youtube.com/embed/022ampc_2gc,19
1080,4613,Scorched,"Three mischievous employees of a bank in a small deserted town all make plans to rob it at the same time, however none of them knows about the others.",/bIBHeN4GkkNx0TBSiqGdqLSf4fd.jpg,https://www.youtube.com/embed/CpX0BwFzLaM,"3,4,9"
1081,4614,The Sum of All Fears,"When the president of Russia suddenly dies, a man whose politics are virtually unknown succeeds him. The change in political leaders sparks paranoia among American CIA officials, so CIA director Bill Cabot recruits a young analyst to supply insight and advice on the situation. Then the unthinkable happens: a nuclear bomb explodes in a U.S. city, and America is quick to blame the Russians.",/ay5luMXRUCaiKAZoHc7vrRTKVPC.jpg,https://www.youtube.com/embed/HJIF9-6D52w,9
1082,4629,December Boys,"For many years, four teenage orphans at an Australian outback convent have watched their younger comrades find new parents, and realize that they may never be adopted. The Reverend Mother sends the four boys away on a seaside vacation, where they meet Teresa and Fearless, a couple who would make perfect parents. The youths compete with one another to be the one Teresa and Fearless decide to adopt.",/3XCmQ8b1lj0oa7MzlCBDws1vAdj.jpg,https://www.youtube.com/embed/OZ4-soyzzNw,"3,9,13"
1083,4638,Hot Fuzz,"As a former London constable, Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.",/zPib4ukTSdXvHP9pxGkFCe34f3y.jpg,https://www.youtube.com/embed/ayTnvVpj9t4,"2,9,13,14"
1084,4639,Best Seller,"Hit man Cleve approaches writer/cop Dennis about a story for his next book: How Cleve made a living, working for one of the most powerful politicians in the country. To get the story right, they travel around the country to gather statements and evidence, while strong forces use any means they can to keep the story untold.",/ie015f339knldH3Al21oK91kxjZ.jpg,https://www.youtube.com/embed/jWKyXlgcYoA,"4,18"
1085,4643,The Guardian,"A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's 'A' School, where legendary rescue swimmer, Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.",/zFhFjrckfmdb33VDeRykumMmebU.jpg,https://www.youtube.com/embed/xnih2FX3y_4,"2,9,14,19"
1086,4688,Across the Universe,"When young dockworker Jude leaves Liverpool to find his estranged father in the United States, he is swept up by the waves of change that are re-shaping the nation. Jude falls in love with Lucy, who joins the growing anti-war movement. As the body count in Vietnam rises, political tensions at home spiral out of control and the star-crossed lovers find themselves in a psychedelic world gone mad.",/447c8Te3DXC46rQvDEixKGO4dS6.jpg,https://www.youtube.com/embed/OYa3K2kKfUM,"14,19"
1087,4689,Sympathy for Mr. Vengeance,"This is the story of Ryu, a deaf man, and his sister, who requires a kidney transplant. In order to afford the transplant, Ryu and his girlfriend develop a plan to kidnap Park's daughter. Things go horribly wrong, and the situation spirals rapidly into a cycle of violence and revenge.",/8ICeU0RLHQErvoKsPTLYh6Nluw.jpg,https://www.youtube.com/embed/6D0cjs2NW9w,"13,15"
1088,4722,Body Snatchers,"When Environmental Protection Agency inspector Steve Malone travels to a remote military base in order to check for toxic materials, he brings his family along for the ride. After arriving at the base, his teenage daughter Marti befriends Jean Platt, daughter of the base's commander, General Platt. When people at the base begin acting strangely, Marti becomes convinced that they are slowly being replaced by plant-like aliens.",/s8WdtuOBvfEsuPtbQVpNfEgd5aR.jpg,https://www.youtube.com/embed/okW2UfLNaJc,4
1089,4723,Southland Tales,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",/7dbIDQ80z4bxiDlAvxRwc5TI44C.jpg,https://www.youtube.com/embed/vtp14ikRvxo,19
1090,4771,Gone Baby Gone,"When 4 year old Amanda McCready disappears from her home and the police make little headway in solving the case, the girl's aunt, Beatrice McCready hires two private detectives, Patrick Kenzie and Angie Gennaro. The detectives freely admit that they have little experience with this type of case, but the family wants them for two reasons - they're not cops and they know the tough neighborhood in which they all live. As the case progresses, Kenzie and Gennaro face drug dealers, gangs and pedophiles. When they are about to solve the case, they are faced with a moral dilemma that tears them apart.",/uIo4a0fCUFth4yVG3QToquAxuRG.jpg,https://www.youtube.com/embed/itPTyd3DkEw,19
1091,4780,Obsession,"New Orleans businessman Michael Courtland’s life is shattered when his wife and daughter are tragically killed in a botched kidnap rescue attempt. Many years later whilst visiting Italy he meets and falls in in love with Sandra Portinari, who bears a striking resemblance to his wife.",/bGjEQLp7aF3dT3nXv4gEXnG02TI.jpg,https://www.youtube.com/embed/nBG3C-qCBdE,19
1092,4787,Cassandra's Dream,"The tale of two brothers with serious financial woes. When a third party proposes they turn to crime, things go bad and the two become enemies.",/hydGWxW9VvRXMwpwFacl7XVtoeR.jpg,https://www.youtube.com/embed/tJ6nOkkuJtI,19
1093,4789,The Garden of the Finzi-Continis,"In late 1930s Ferrara, Italy, the Finzi-Continis are a leading family: wealthy, aristocratic, and urbane; they are also Jewish. Their adult children, Micol and Alberto, gather a diverse circle of friends for tennis and parties at their villa with its lovely grounds, and try to keep the rest of the world at bay. But tensions between them all grow as anti-Semitism rises in Fascist Italy, and even the Finzi-Continis will have to confront the Holocaust.",/riTdzsc3N2kfkNDqgGQgbX6SqjR.jpg,https://www.youtube.com/embed/vrxXlYuv3Qs,"4,7,10,12,13"
1094,4808,Charade,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?",/ijJ73UgR6nOqjSP8MO0Z7hawCdm.jpg,https://www.youtube.com/embed/ruwaGhI49kQ,"13,15"
1095,4816,Ghost Dog: The Way of the Samurai,"An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob. Jarmusch's spiritual gangster film tells the story of an inner-city hit man (Whitaker) who lives on a rooftop, training himself as a samurai in the strictest sense. He communicates primarily by carrier pigeon, while remaining loyal to a gangster (Tormey) who once saved his life.",/aw7DbBqiM41Yd5YaJ7mWMoxJCIO.jpg,https://www.youtube.com/embed/gpf0NFVLEn8,4
1096,4823,Final Analysis,Barr is a psychiatrist who falls in love with the sister of one of his clients. She's beautiful and married to a gangster. She hates her husband but is unable to escape from him.,/5CXRmmLVSLmhLrMSygVBmseR2MU.jpg,https://www.youtube.com/embed/xWiUQhvxjG4,"4,18"
1097,4825,Guys and Dolls,"Gambler Nathan Detroit has few options for the location of his big craps game. Needing $1,000 to pay a garage owner to host the game, Nathan bets Sky Masterson that Sky cannot get virtuous Sarah Brown out on a date. Despite some resistance, Sky negotiates a date with her in exchange for bringing people into her mission. Meanwhile, Nathan's longtime fiancée, Adelaide, wants him to go legit and marry her.",/bb1AAua2mJdRgt8n7dlJq3XAKAa.jpg,https://www.youtube.com/embed/ykzP_64l-xk,"4,19"
1098,4836,Layer Cake,"When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",/fSE9AI2Ytz2mBZjelc32NiZGcj9.jpg,https://www.youtube.com/embed/QtrbWfZtxxM,"18,19"
1099,4886,And Then There Were None,"Ten strangers are summoned to a remote island and while they are waiting for the mysterious host to appear, a recording levels serious accusations at each of the guests. Soon they start being murdered, one by one. As the survivors try to keep their wits, they reach a disturbing conclusion: one of them must be the killer.",/3vCACTYrs4YqmsmPy1f7pCsXSrt.jpg,https://www.youtube.com/embed/l7W5i1KstHw,"4,12,14,16,17"
1100,4909,The Day of the Jackal,"An international assassin known as ‘The Jackal’ is employed by disgruntled French generals to kill President Charles de Gaulle, with a dedicated gendarme on the assassin’s trail.",/p4z0vPrhTlYcBpB5vYyDB4pmkPT.jpg,https://www.youtube.com/embed/lQdYPtm2u2k,"2,4"
1101,4911,Dark Blue,"Set during the Rodney King riots, a robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.",/9RTiJx3oD1s3RAMtjSo7ThZmcxw.jpg,https://www.youtube.com/embed/qKesRqocYTU,"4,12,14"
1102,4912,Confessions of a Dangerous Mind,"Television made him famous, but his biggest hits happened off screen. Television producer by day, CIA assassin by night, Chuck Barris was recruited by the CIA at the height of his TV career and trained to become a covert operative. Or so Barris said.",/dgD5Up4F5j4G3K3cYdODyUZvOho.jpg,https://www.youtube.com/embed/mWyLE7kjGrw,"7,18,19"
1104,4917,A Boy and His Dog,"Set in the year 2024 in post-apocalyptic America, 18-year old Vic and his telepathic dog, Blood, are scavengers in the desolate wilderness ravaged by World War IV, where survivors must battle for food, shelter, and sexual companionship in the desert-like wasteland. Vic and Blood eke out a meager existence, foraging for food and fighting gangs of cutthroats.",/s4vkM7B6Ss7IUgkruTzxnrXnakq.jpg,https://www.youtube.com/embed/ZjcR9iYj6UQ,19
1105,4929,Hang 'em High,"Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice.",/gFvRKgCAa1MKlcAKZfoDNdR2dgy.jpg,https://www.youtube.com/embed/lKITYu7z-AY,4
1106,4939,Send Me No Flowers,"At one of his many visits to his doctor, hypochondriac George Kimball mistakes a dying man's diagnosis for his own and believes he only has about two more weeks to live. Wanting to take care of his wife Judy, he doesn't tell her and tries to find her a new husband. When he finally does tell her, she quickly finds out he's not dying at all (while he doesn't) and she believes it's just a lame excuse to hide an affair, so she decides to leave him.",/faomrrEis3MANARUpCWYJDbfAFt.jpg,https://www.youtube.com/embed/wJuDJNhSMGs,"2,9"
1107,4942,Leatherheads,"A light hearted comedy about the beginnings of Professional American Football. When a decorated war hero and college all star is tempted into playing professional football. Everyone see the chance to make some big money, but when a reporter digs up some dirt on the war hero... everyone could lose out.",/dl2yu8iuwG3dqbpjalm2odadRaH.jpg,https://www.youtube.com/embed/08UfUj5U3dE,2
1108,4951,10 Things I Hate About You,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,https://www.youtube.com/embed/wRo7iUQMcTM,"13,14,19"
1109,4952,Pillow Talk,"A man and woman share a telephone line and despise each other, but then he has fun by romancing her with his voice disguised.",/ugvyj5nl9QmTYuaGUTefVYBDePE.jpg,https://www.youtube.com/embed/jVaCxZgZbOY,"2,4"
1110,4953,Be Kind Rewind,"A man whose brain becomes magnetized unintentionally destroys every tape in his friend's video store. In order to satisfy the store's most loyal renter, an aging woman with signs of dementia, the two men set out to remake the lost films.",/f0oX20YrQEiVPDH9InCQ1d3Cm66.jpg,https://www.youtube.com/embed/6G-AO9zcqxo,"2,14"
1111,4954,Drop Zone,A team of skydiving crooks led by rogue DEA agent Ty Moncrief specialize in landing on police roofs and breaking in so they can steal undercover agents' files and sell them to drug lords. Federal Marshal Pete Nessip lost a brother to this crew and learns skydiving with the help of the tough instructor Jessie Crossmann so he can track them down.,/bbveyfmq6pGrzKL0l4waeA2WHHp.jpg,https://www.youtube.com/embed/f2d6cjP59bc,"3,4"
1112,4958,The Legend of Bagger Vance,"World War I has left golfer Rannulph Junuh a poker-playing alcoholic, his perfect swing gone. Now, however, he needs to get it back to play in a tournament to save the financially ravaged golf course of a long-ago sweetheart. Help arrives in the form of mysterious caddy Bagger Vance.",/fsvWRwcE8bD7WHo7BeF8HqWLbIh.jpg,https://www.youtube.com/embed/lpsF4MfeGlQ,"5,9,19"
1113,4959,The International,"An interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. Uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from Berlin, Milan, New York and Istanbul. Finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk.",/kBrzK1vyu5n2ZpGfZQkeJU1CT6l.jpg,https://www.youtube.com/embed/HzVktMEvUts,19
1114,4961,Mimic,"A disease carried by common cockroaches is killing Manhattan children. In an effort to stop the epidemic an entomologist, Susan Tyler, creates a mutant breed of insect that secretes a fluid to kill the roaches. This mutant breed was engineered to die after one generation, but three years later Susan finds out that the species has survived and evolved into a large, gruesome monster that can mimic human form.",/2TZn6YRTpbvOtIXRPdYtBLwbDaN.jpg,https://www.youtube.com/embed/LL-GB11uyTI,6
1115,4964,Knocked Up,"For fun loving party animal Ben Stone, the last thing he ever expected was for his one night stand to show up on his doorstep eight weeks later to tell him she's pregnant.",/b4OaXw2MW97VvIiZE0Sbn1NfxSh.jpg,https://www.youtube.com/embed/K6oqO-xMERc,"14,18,19"
1116,4965,Impostor,A top-secret government weapons designer is arrested by a clandestine government organization on suspicion of being a clone created by the hostile alien race wanting to take over Earth.,/7Uy4JbalP0mEyKnFW2IorQDmbBa.jpg,https://www.youtube.com/embed/Vh6xFG7l8ss,"9,13,19"
1117,4967,Keeping the Faith,"Best friends since they were kids, Rabbi Jacob Schram and Father Brian Finn are dynamic and popular young men living and working on New York's Upper West Side. When Anna Reilly, once their childhood friend and now grown into a beautiful corporate executive, suddenly returns to the city, she reenters Jake and Brian's lives and hearts with a vengeance. Sparks fly and an unusual and complicated love triangle ensues.",/wlgTrGGpz9I6XH2HJn8JJl2nv0W.jpg,https://www.youtube.com/embed/wORkOt7MOHM,"5,19"
1118,4970,Gothika,"After a car crash, a criminal psychologist regains consciousness only to find that she's a patient in the same mental institution that currently employs her. It seems she's been accused of murdering her husband—but she has no memory of committing the crime. As she tries to regain her memory and convince her co-workers of her innocence, a vengeful spirit uses her as an earthly pawn, which further convinces everyone of her guilt.",/frSGNQcWx1ek8dCduFYCux1ho7n.jpg,https://www.youtube.com/embed/IjYKXr9w0QI,19
1119,4975,Love Is the Devil: Study for a Portrait of Francis Bacon,"Biography of the British painter Francis Bacon. The movie focuses on his relationship with George Dyer, his lover. Dyer was a former small time crook.",/gRKHr48nVgE0A6slaaHJ66HZCyb.jpg,https://www.youtube.com/embed/LETMIaggPxg,"2,13,15,18"
1120,4977,Paprika,"When a machine that allows therapists to enter their patient's dreams is stolen, all hell breaks loose. Only a young female therapist can stop it: Paprika.",/bLUUr474Go1DfeN1HLjE3rnZXBq.jpg,https://www.youtube.com/embed/jJzEW_eE1G0,19
1121,4978,An American Tail,"A young mouse named Fievel and his family decide to migrate to America, a ""land without cats,"" at the turn of the 20th century. But somehow, Fievel ends up in the New World alone and must fend off not only the felines he never thought he'd have to deal with again but also the loneliness of being away from home.",/rFTM6boGtKVSMGA3WKjWVesCZa.jpg,https://www.youtube.com/embed/tEeMrOOt1pY,"13,15,19"
1122,4985,The Longest Yard,"In this rough-and-tumble yarn, actually filmed on-location at the Georgia State Prision, the cons are the heroes and the guards are the heavies. Eddie Albert is the sadistic warden who'll gladly make any sacrifice to push his guards' semi-pro football team to a national championship.",/h8Jrhr2pZowu8CO5lXXEdhkRQ76.jpg,https://www.youtube.com/embed/wclo6KMZr28,"9,12,14"
1123,4995,Boogie Nights,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",/wnE24UPCPQsQnbBOu4zVE2qaDNm.jpg,https://www.youtube.com/embed/YN7pcEa83dU,"18,19"
1124,5072,Severance,"Members (Danny Dyer, Laura Harris, Tim McInnerny) of the Palisades Defense Corp. sales group arrive in Europe for a team-building exercise. A fallen tree blocks the route, and they must hike to their destination. However, a psychotic killer lurks in the woods, and he has a horrible fate in mind for each of the co-workers.",/yg1XRTyH5knwh3Tnij2sUV0ZZ5w.jpg,https://www.youtube.com/embed/OQ4e1558QY0,"2,17"
1125,5121,The Sugarland Express,"Married small-time crooks Lou-Jean and Clovis Poplin lose their baby to the state of Texas and resolve to do whatever it takes to get him back. Lou-Jean gets Clovis out of jail, and the two steal their son from his foster home, in addition to taking a highway patrolman hostage. As a massive dragnet starts to pursue them across Texas, the couple become unlikely folk heroes and even start to bond with the captive policeman.",/csahjHhtJ9NzFKcxVcw7S4Pyfj.jpg,https://www.youtube.com/embed/aYAhR034rHQ,"4,19"
1126,5137,Sky Captain and the World of Tomorrow,"When gigantic robots attack New York City, ""Sky Captain"" uses his private air force to fight them off. His ex-girlfriend, reporter Polly Perkins, has been investigating the recent disappearance of prominent scientists. Suspecting a link between the global robot attacks and missing men, Sky Captain and Polly decide to work together. They fly to the Himalayas in pursuit of the mysterious Dr. Totenkopf, the mastermind behind the robots.",/ceW9Zi43hEQPdxkPkohVCcG1CuT.jpg,https://www.youtube.com/embed/cY3ypQD6p2s,6
1127,5146,The In-Laws,"Right before his daughter's wedding, a mild-mannered foot doctor discovers that his new in-laws are international smugglers.",/klVGhYScFySTHR6TuMjgCZVDiqL.jpg,https://www.youtube.com/embed/zaEuMMC2v6M,"2,10,12,17"
1128,5156,Bicycle Thieves,A working man's livelihood is threatened when someone steals his bicycle.,/7ZiSTZN5FWsphVmlwFVFfn5EOl.jpg,https://www.youtube.com/embed/H2P4xo9kmPM,9
1129,5165,L'Avventura,"Claudia and Anna join Anna's lover, Sandro, on a boat trip to a remote volcanic island. When Anna goes missing, a search is launched. In the meantime, Sandro and Claudia become involved in a romance despite Anna's disappearance, though the relationship suffers from guilt and tension.",/c6hdG99CsskD9V0QDyS2l6gDOJa.jpg,https://www.youtube.com/embed/N6ShLDfjnzw,10
1130,5168,To Be and to Have,"The documentary's title translates as ""to be and to have"", the two auxiliary verbs in the French language. It is about a primary school in the commune of Saint-Étienne-sur-Usson, Puy-de-Dôme, France, the population of which is just over 200. The school has one small class of mixed ages (from four to twelve years), with a dedicated teacher, Georges Lopez, who shows patience and respect for the children as we follow their story through a single school year.",/mqB5QPNCmbF8DgsZqmyGQAGktUE.jpg,https://www.youtube.com/embed/uDcqQuoWnFI,"4,7,18"
1131,5205,Pumping Iron,"Pumping Iron is a 1977 documentary film about the run-up to the 1975 Mr. Olympia bodybuilding competition. The film focuses on Arnold Schwarzenegger and his competitors, Lou Ferrigno and Franco Columbu. The documentary was co-directed by Robert Fiore and George Butler. It was based on the book of the same name by Charles Gaines and George Butler (Simon and Schuster, 1974).",/8oO12GXmA28QexibzQKbaCFNBG7.jpg,https://www.youtube.com/embed/e1vprTwGQ4M,"4,10"
1132,5241,Two Moon Junction,"A young Southern débutante temporarily abandons her posh lifestyle and upcoming, semi-arranged marriage to have a lustful and erotic fling with a rugged drifter who works at a local carnival.",/tVYQhaYdUimvuXxWyqktTfe9qxJ.jpg,https://www.youtube.com/embed/xax38BVMCUM,"4,18"
1133,5255,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",/zCuq1sy3xwbJJytFttp2qItqdc8.jpg,https://www.youtube.com/embed/F8_GUrqe5tc,4
1134,5279,Gosford Park,"In 1930’s England, a group of pretentious rich and famous gather together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.",/1h12RzwEI1xYtBWJ7THRnkmrcaQ.jpg,https://www.youtube.com/embed/CjXdmXhwIQk,"4,18"
1135,5353,The Hunting Party,"A young journalist, an experienced cameraman and a discredited reporter find their bold plan to capture Bosnia's top war criminal quickly spiraling out of control when a UN representative mistakes them for a CIA hit squad.",/6WhT05zuizPHYFiR4790Lf1lAxW.jpg,https://www.youtube.com/embed/mrGwQvqj2iE,"4,19"
1136,5434,Death Smiles on a Murderer,"A man discovers an ancient Incan formula for raising the dead, and uses it for a series of revenge murders.",/g5gF3mmdrUxkVauBymlq1dmXB39.jpg,https://www.youtube.com/embed/qN45XVpXt-Y,"1,13,19"
1137,5470,Beowulf,"Beowulf is a wanderer who learns about a man-eating creature called Grendel, which comes in the night to devour warriors trapped at the Outpost. The Outpost is ruled by Hrothgar. He has a daughter, whose husband may have been murdered by the Outpost's master of arms.",/ktX5naCHfERaoDVaCUOITPIFrFd.jpg,https://www.youtube.com/embed/63YvJnFtFhU,"4,18"
