id,title,overview,poster_path,video_key
17897.0,The Golden Voyage of Sinbad,"Sinbad and his crew intercept a homunculus carrying a golden tablet. Koura, the creator of the homunculus and practitioner of evil magic, wants the tablet back and pursues Sinbad. Meanwhile Sinbad meets the Vizier who has another part of the interlocking golden map, and they mount a quest across the seas to solve the riddle of the map.",/z3ldjIJEknEotbm3O8oUkMVnagh.jpg,3qrRSQ7ZJE8
16094.0,House Party,"Young Kid has been invited to a party at his friend Play's house. But after a fight at school, Kid's father grounds him. None the less, Kid sneaks out when his father falls asleep. But Kid doesn't know that three of the thugs at school have decided to give him a lesson in behavior.",/4vPYZzMy9YyqDryETRVeILJ4ELq.jpg,C0vprq8bEhk
16096.0,House Party 2,Kid'N'Play leave their neighborhood and enter the world of adulthood and higher education. Play attempts to get rich quick in the music business while Kid faces the challenges of college.,/8pZo72JUm7yQbuvsm9uZTy1NUq.jpg,Fcv3v2JIj34
12706.0,Croupier,"Jack Manfred is an aspiring writer who to make ends meet, takes a job as a croupier. Jack remains an observer, knowing that everything in life is a gamble and that gamblers are born to lose. Inevitably, he gets sucked into the world of the casino which takes its toll on his relationships and the novel he is writing.",/z59jWKEOJBIoKPnAKMmsnVIIdgq.jpg,P3LFLxIySX8
4244.0,The Kid,"Powerful businessman Russ Duritz is self-absorbed and immersed in his work. But by the magic of the moon, he meets Rusty, a chubby, charming 8-year-old version of himself who can't believe he could turn out so badly -- with no life and no dog. With Rusty's help, Russ is able to reconcile the person he used to dream of being with the man he's actually become.",/jNfL8De5IDVIuUYsrNnmPxCQkz8.jpg,0hH2Yo6Gdbs
4247.0,Scary Movie,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",/lRQiJXETkCnVVurHmglNvMXrZOx.jpg,LPI47v23wo0
20770.0,But I'm a Cheerleader,"Megan is an all-American girl. A cheerleader. She has a boyfriend. But Megan doesn't like kissing her boyfriend very much. And she's pretty touchy with her cheerleader friends. Her conservative parents worry that she must be a lesbian and send her off to ""sexual redirection"" school, where she must, with other lesbians and gays learn how to be straight.",/kRq82kG7sHxc39X7pWzy5wZFKUk.jpg,0x4vA-IXhq0
1050.0,Shower,"An aged father and his younger, mentally challenged son have been working hard every day to keep the bathhouse running for a motley group of regular customers. When his elder son, who left years ago to seek his fortune in the southern city of Shenzhen, abruptly returns one day, it once again puts under stress the long-broken father-son ties. Presented as a light-hearted comedy, Shower explores the value of family, friendship, and tradition.",/1VirGabodNUTqD4E5AtULtPXucO.jpg,qcwZfUMDB0w
1052.0,Blow-Up,"A successful mod photographer in London whose world is bounded by fashion, pop music, marijuana, and easy sex, feels his life is boring and despairing. But in the course of a single day he accidentally captures on film the commission of a murder. The fact that he has photographed a murder does not occur to him until he studies and then blows up his negatives, uncovering details, blowing up smaller and smaller elements, and finally putting the puzzle together.",/iVtUdWsT6Ed2DK762zZxjaQAdHy.jpg,2Xz1utzILj4
23655.0,Groove,An inside look into one night in the San Francisco underground rave scene.,/muCr9tOGit6pmsvMMNih0bmYmmC.jpg,gGRPxq72Kfs
1788.0,Footloose,"When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock after discovering he's living in a place where music and dancing are illegal.",/w3RAC5tavbKKjzhLhFNbgprHpAV.jpg,xxOuSqokKok
32275.0,Duel in the Sun,"Beautiful half-breed Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between her sons, one good and the other bad.",/r2UEzfXJPuvveQZxDUuJpoqMIcs.jpg,9nBOj5IzoKU
36657.0,X-Men,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",/bRDAc4GogyS9ci3ow7UnInOcriN.jpg,VNxwlx6etXI
44490.0,Chuck & Buck,"A 27-year-old amateur playwright with the maturity level of an adolescent reconnects with a childhood friend, and then proceeds to follow him back to Los Angeles and stalk him.",/1WhN17BjEMc3qfKmJvYypYXE86G.jpg,R3JBqL_8gcE
47585.0,The Five Senses,Three sets of tenants in a live/work building have daily lives and/or current stories acutely involving one or more of the five senses.,/qiSElVBmJUu7JoDQx6kCrnTy08V.jpg,ACSZnim2ij4
36047.0,The In Crowd,"A mentally disturbed young woman takes a job at a posh country club and falls in with a clique of wealthy college kids where she's taken under the wing of the clique's twisted leader, who harbors some dark secrets too terrifying to tell.",/ymucbLMtqRpqKmQDoiFBFsWopsV.jpg,m19HMkdP478
2655.0,What Lies Beneath,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",/2L3Cn0CizbSy2E9KJt1SiOSyb6p.jpg,RmvKSL6WUic
12599.0,Pokémon: The Movie 2000,"Satoshi must put his skill to the test when he attempts to save the world from destruction. The Greedy Pokemon collector Gelardan throws the universe into chaos after disrupting the balance of nature by capturing one of the Pokemon birds that rule the elements of fire, lightning and ice. Will Satoshi have what it takes to save the world?",/rBeh11AHRIyQw738pXLoJ2tLxyN.jpg,3uwx7tnwdCw
93.0,Anatomy of a Murder,"Semi-retired Michigan lawyer Paul Biegler takes the case of Army Lt. Manion, who murdered a local innkeeper after his wife claimed that he raped her. Over the course of an extensive trial, Biegler parries with District Attorney Lodwick and out-of-town prosecutor Claude Dancer to set his client free, but his case rests on the victim's mysterious business partner, who's hiding a dark secret.",/lMWWs7IskGldLfwwnVxHhffsVLw.jpg,ML5LX2rOrdU
9278.0,Freejack,"Time-traveling bounty hunters find a doomed race-car driver in the past and bring him to 2009 New York, where his mind will be replaced with that of a terminally ill billionaire.",/3n9wCzxIkH2at50XiUWbL5W8aHS.jpg,7Zxr-Y-5YyA
18118.0,Mackenna's Gold,"A bandit kidnaps a Marshal who has seen a map showing a gold vein on Indian lands, but other groups are looking for it too, while the Apache try to keep the secret location undisturbed.",/uChjCbOKpoREb3yZrG1p8L3GyC7.jpg,Q3XVYjhKU-U
11940.0,Sinbad and the Eye of the Tiger,"Princess Farah refuses to marry Sinbad until Prince Kassim, her brother, is able to give his consent. However, the Prince's wicked stepmother, Queen Zenobia, has changed Kassim into a baboon in order to have her own son crowned as caliph. Sinbad, his crew, the Princess and the transformed Prince travel to a distant land, fighting every obstacle Zenobia places in their path, to seek the advice of a legendary wise man who can possibly tell how to end the spell.",/twigCrXHnsFFiOgn9Ts9SET4JSI.jpg,z5wtftr8PVg
10276.0,What About Bob?,"Before going on vacation, self-involved psychiatrist Dr. Leo Marvin has the misfortune of taking on a new patient: Bob Wiley. An exemplar of neediness and a compendium of phobias, Bob follows Marvin to his family's country house. Dr. Marvin tries to get him to leave; the trouble is, everyone loves Bob. As his oblivious patient makes himself at home, Dr. Marvin loses his professional composure and, before long, may be ready for the loony bin himself.",/q2FCvI3kkumL00uHaTo5PHF5Af.jpg,ptmP1lziJw4
19380.0,White Sands,"A small southwestern town sheriff finds a body in the desert with a suitcase and $500,000. He impersonates the man and stumbles into an FBI investigation.",/7XderqM5oxzbWanJq6FLvpmFLdA.jpg,uDANCwhxAYw
13783.0,Breaker Morant,"During the Boer War, three Australian lieutenants are on trial for shooting Boer prisoners. Though they acted under orders, they are being used as scapegoats by the General Staff, who hopes to distance themselves from the irregular practices of the war. The trial does not progress as smoothly as expected by the General Staff, as the defence puts up a strong fight in the courtroom.",/AkXj6t7ehSxqwYDRKxg7LKb8NgS.jpg,q-AKnXMEqhg
11624.0,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,"A collection of seven vignettes, which each address a question concerning human sexuality. From aphrodisiacs to sexual perversion to the mystery of the male orgasm, characters like a court jester, a doctor, a queen and a journalist adventure through lab experiments and game shows, all seeking answers to common questions that many would never ask.",/tdjAO7WRbQSlV54qCtVNtelYdt6.jpg,uinn26P2c6M
15867.0,Interiors,"When Eve, an interior designer, is deserted by her husband of many years, Arthur, the emotionally glacial relationships of the three grown-up daughters are laid bare. Twisted by jealousy, insecurity and resentment, Renata, a successful writer; Flyn, a woman crippled by indecision; and Joey, a budding actress; struggle to communicate for the sake of their shattered mother. But when their father unexpectedly falls for another woman, his decision to remarry sets in motion a terrible twist of fate…",/uiA6zGlWIH8BUSdEL5D0Nm5fm5D.jpg,lhphrzgPpaE
11686.0,Love and Death,"Set in 19th-century Russia, Allen is a cowardly serf drafted into the Napoleonic war, who would rather write poetry and obsess over his beautiful but pretentious cousin. Allen's cowardice serves him well when he hides in a cannon and is shot into a tent of French soldiers, making him a national hero. A hilarious parody of Russian literature, Love and Death is a must-see for fans of Allen's films.",/oJXFd1UHZoOQ1UtoLxbyBLGJDox.jpg,ESMIOnDD3Gg
29263.0,The Official Story,"Buenos Aires, Argentina, 1983. In the last and turbulent days of the military dictatorship, Alicia, a high school history teacher, begins to ask uncomfortable questions about the dark origins of Gaby, her adopted daughter.",/kkeUKaETggOrR0eW9nzPOIoZkZH.jpg,4IbHh9ixyxQ
11830.0,Tampopo,"A pair of truck drivers happen onto a decrepit roadside fast food stop selling ramen noodles. The widowed owner, Tampopo, begs them to help her turn her establishment into a paragon of the ""art of noodle soup making"".",/2XLDb3RDQmtlxt5Snnig9W4moq4.jpg,186016844
12107.0,Nutty Professor II: The Klumps,"The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty.",/v8gI95Eio7kAjixyqYHxNKmJTmm.jpg,X5BnhugnRR8
10401.0,The Girl on the Bridge,"It's night on a Paris bridge. A girl leans over Seine River with tears in her eyes and a violent yearning to drown her sorrows. Out of nowhere someone takes an interest in her. He is Gabor, a knife thrower who needs a human target for his show. The girl, Adele, has never been lucky and nowhere else to go. So she follows him. They travel along the northern bank of the Mediterranean to perform.",/sabGhb0Z2IpNtJGneBlK8o12XCT.jpg,5Tsg_dVhNi4
32640.0,Wonderland,"There's little wonder in the working-class lives of Bill, Eileen, and their three grown daughters. They're lonely Londoners. Nadia, a cafe waitress, places personal ads, looking for love; Debbie, a single mom, entertains men at the hair salon after hours; her son spends part of the weekend with her ex, a man with a hair-trigger temper. Molly is expecting her first baby and its father acts as if the responsibility is too much for him.",/2Po9R5qBcIofbeIlUcIXslsEEDI.jpg,OuXCatJa9ys
10641.0,Autumn in New York,"Autumn in New York follows the sexual exploits of Will Keane - New York restaurateur, infamous verging-on-50 playboy, master of the no-commitment seduction - until he runs into an unexpected dead end when he meets Charlotte Fielding. Charlotte is half Will's age and twice his match, a 21 year-old free spirit yearning to get out and taste the excitement of adult life.",/rni4ZhRTWYTlWhcpiJ4tAL3OPoy.jpg,U1K6d26T9f4
6282.0,Coyote Ugly,"Graced with a velvet voice, 21-year-old Violet Sanford heads to New York to pursue her dream of becoming a songwriter only to find her aspirations sidelined by the accolades and notoriety she receives at her ""day"" job as a barmaid at Coyote Ugly. The ""Coyotes"" as they are affectionately called tantalize customers and the media alike with their outrageous antics, making Coyote Ugly the watering hole for guys on the prowl.",/p3nIrS9rkdVmMmgKAWtGsmAnhGV.jpg,2lqWOOHOwlE
9383.0,Hollow Man,"Cocky researcher, Sebastian Caine is working on a project to make living creatures invisible and he's so confident he's found the right formula that he tests it on himself and soon begins to vanish. The only problem is – no-one can determine how to make him visible again. Caine's predicament eventually drives him mad, with terrifying results.",/nAasMJGaytKKsMGbrXJr0g8OufK.jpg,mAk4Dxie3tc
5551.0,Space Cowboys,"Frank Corvin, ‘Hawk’ Hawkins, Jerry O'Neill and ‘Tank’ Sullivan were hotdog members of Project Daedalus, the Air Force's test program for space travel, but their hopes were dashed in 1958 with the formation of NASA and the use of trained chimps. They blackmail their way into orbit when Russia's mysterious ‘Ikon’ communications satellite's orbit begins to degrade and threatens to crash to Earth.",/hPzt1bbA1sUDQOl6Vujmyz2hjLN.jpg,7PAZBAV43Zw
27723.0,Psycho Beach Party,"Spoof of 1960's Beach Party/Gidget surfing movies mixed with slasher horror films. A not-so-innocent girl in 1960's Malibu becomes the first girl surfer at Malibu Beach, only she suffers from dissociative identity disorder and occasionally her alter ego, a sexually aggressive, foul-speaking girl, comes out. During her ""episodes"" several beach goers are found murdered.",/Adr7WRJdqdMXfZtUvR8QiVT2rZQ.jpg,SdyF7NTwFek
2360.0,Saving Grace,"Unexpectedly widowed, prim and proper housewife Grace Trevethyn finds herself in dire financial straits when she inherits massive debts her late husband had been accruing for years. Faced with losing her house, she decides to use her talent for horticulture and hatches a plan to grow potent marijuana which can be sold at an astronomical price, thus solving her financial crisis.",/ml8XwUomPfisNsKmluP8TIZOR89.jpg,-n8rHwtoEwo
28043.0,Black Sabbath,"Three short tales of supernatural horror. In “The Telephone,” a woman is plagued by threatening phone calls. In ""The Wurdalak,” a family is preyed upon by vampiric monsters. In “The Drop of Water,” a deceased medium wreaks havoc on the living.",/oHd2kOCwIEsZtre00qQ2n9S3doa.jpg,LvqT1D7qvrc
33468.0,The Brain That Wouldn't Die,"Dr. Bill Cortner and his fiancée, Jan Compton, are driving to his lab when they get into a horrible car accident. Compton is decapitated. But Cortner is not fazed by this seemingly insurmountable hurdle. His expertise is in transplants, and he is excited to perform the first head transplant. Keeping Compton's head alive in his lab, Cortner plans the groundbreaking yet unorthodox surgery. First, however, he needs a body.",/kRqpDHw60W2bB6fMSwuTNI4uvsP.jpg,BqKv_kLZZGQ
21866.0,Bronco Billy,"An idealistic, modern-day cowboy struggles to keep his Wild West show afloat in the face of hard luck and waning interest.",/qiWVmWUq4M9Hc2Ui4jPkAnX6oAz.jpg,oqyBr-07Eh0
33408.0,The Crush,A precocious and obsessive teenager develops a crush on a naive writer with harrowing consequences.,/yLjDOHZ56VBYLg5m3ohx4hMcTtO.jpg,vlEwqBrbPPU
11589.0,Kelly's Heroes,A misfit group of World War II American soldiers goes AWOL to rob a bank behind German lines.,/hleMxFKSC42yT0TClS4G29HV11n.jpg,beAQVm1j56w
15158.0,Phantasm II,"Mike, after his release from a psychiatric hospital, teams up with his old pal Reggie to hunt down the Tall Man, who is at it again. A mysterious, beautiful girl has also become part of Mike's dreams, and they must find her before the Tall Man does.",/jTgJhIXdIOsAsFm2p1LjxCoLs1H.jpg,3LHizNyn8Tc
16139.0,Phantasm III: Lord of the Dead,"The Tall Man, that imposing menace from Morningside Mortuary, is back and once again haunting the thoughts of the now-adult Mike and his friend, ex-Ice Cream vendor Reggie. The two continue their hunt for the mysterious figure and in his path of destruction encounter a variety of dangerous situations, friends and enemies.",/2PsCc5tFJssDdhlaImmtXpWBgME.jpg,Wu0a_XOxRlM
16146.0,Phantasm IV: Oblivion,"Taking off immediately where the last one ended, in this episode Mike travels across dimensions and time fleeing from the Tall Man, at the same time he tries to find the origins of his enemy, and what really happened the night that his brother died. Meanwhile, Reggie battles the spheres and the undead in a quest to find Mike before the Tall Man can complete his transformation.",/emYCK6gn5OHIwYJcsQInTYyUaF4.jpg,bXZtb7R2rRQ
26515.0,Pumpkinhead,A man conjures up a gigantic vengeance demon called Pumpkinhead to destroy the teenagers who accidentally killed his son.,/jlYXLlsziG7IiYSjhaNwBMCIgxx.jpg,4uIQ4Zn9Ijc
11856.0,Air America,"Air America was the CIA's private airline operating in Laos during the Vietnam War, running anything and everything from soldiers to foodstuffs for local villagers. After losing his pilot's license, Billy Covington is recruited into it, and ends up in the middle of a bunch of lunatic pilots, gun-running by his friend Gene Ryack, and opium smuggling by his own superiors.",/yMRDHjFPVSf3BbVpVe8KNMb7sPM.jpg,Goj3RGld4mI
13567.0,Sleepaway Camp,"Slightly disturbed and painfully shy Angela Baker is sent away to summer camp with her cousin. Not long after Angela's arrival, things start to go horribly wrong for anyone with sinister or less than honorable intentions.",/li9RMtGiEdToVYIcXUoAcrkYcbF.jpg,yfZR1Lqjws4
10860.0,Steel Magnolias,"This heart wrenching drama is about a beauty shop, in Louisana owned by Truvy, and the tragedies of all of her clients.",/7ExUSN9s9gX9bhVM17zDLEizano.jpg,v2IGgZgWj0k
8420.0,...And God Created Woman,"Juliette Hardy is sexual dynamite, and has the men of a French coastal town panting. But Antoine, the only man who affects her likewise, wouldn't dream of settling down with a woman his friends consider the town tramp.",/viZwV6ji5txsyrDode5fK0EgsYo.jpg,Kmqv88jWhyE
18391.0,Easy Money,"To inherit his mother-in-law's colossal fortune, a hard living gambling addict must change his unhealthy ways before it gets the best of him.",/nREZhCfkUgl6XqMZAvd6DCbVj2c.jpg,dLrnqcsfK2s
27452.0,The Spiral Staircase,"In 1916, a shadowy serial killer is targeting women with ""afflictions"". One night, during a thunderstorm, the mute Helen feels menaced.",/ahdDMuxg7P96MROfWu7rM4U4Ji5.jpg,Y-hIiCQT848
20438.0,The Tao of Steve,"Underachieving, overweight kindergarten teacher Dex finds a woman who forces him to reexamine his Zen-like system of seduction.",/4Or87o2LAvgsTlDCrvw9lqECL3D.jpg,yOjyPi-vCzA
10391.0,Bless the Child,"When Maggie's sister Jenna saddles her with an autistic newborn named Cody she touches Maggie's heart and becomes the daughter she has always longed for. But six years later Jenna suddenly re-enters her life and, with her mysterious new husband, Eric Stark, abducts Cody. Despite the fact that Maggie has no legal rights to Cody, FBI agent John Travis takes up her cause when he realizes that Cody shares the same birth date as several other recently murdered children.",/s1RGEF8xIA6ecF8W4do8CaWI0yE.jpg,PbO-OMzEJSM
14195.0,Cecil B. Demented,An insane independent film director and his renegade group of teenage film makers kidnap an A-list Hollywood actress and force her to star in their underground film.,/gCXUA9BUOSDmOFVfkVBF4v15Td6.jpg,LMmKfKCZoTk
15665.0,The Eyes of Tammy Faye,"A documentary look, mostly through the eyes of Tammy Faye Bakker Messner, at her rise and fall as a popular televangelist with husband Jim Bakker.",/r84Qve8mVeDXBKnSnBSQIS2OaD.jpg,3o0eL4ymO04
10393.0,The Replacements,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",/15jMvQh8sn4DZfSxiZWKRx7Lp4t.jpg,Ivh1DoSVfyo
18168.0,About Adam,"A waitress falls for a handsome customer who seduces her, her two sisters, her brother, and her brother's girlfriend.",/8zHIDmDnfV0xtFllBzxNqHmjJO.jpg,U2oVKYID93E
8843.0,The Cell,A psychotherapist journeys inside a comatose serial killer in the hopes of saving his latest victim.,/kfYVxvDDAJoFq2knHUzAZP09pAc.jpg,eIpy4p_yMV0
10643.0,Godzilla 2000: Millennium,An independent group of researchers called the Godzilla Prediction Network (GPN) actively track Godzilla as he makes landfall in Nemuro.  Matters are further complicated when a giant meteor is discovered in the Ibaragi Prefecture. The mysterious rock begins to levitate as it's true intentions for the world and Godzilla are revealed.,/8zTfwYxFhSlqjtltkkhpsK6Eg2m.jpg,aSiwb9ATdBE
23618.0,The Original Kings of Comedy,"The Original Kings of Comedy achieves the seemingly impossible task of capturing the rollicking and sly comedy routines of stand-up and sitcom vets Steve Harvey, D.L. Hughley, Cedric the Entertainer, and Bernie Mac and the magic of experiencing a live concert show. Director Spike Lee and his crew plant a multitude of cameras in a packed stadium and onstage (as well as backstage, as they follow the comedians) to catch the vivid immediacy of the show, which is as much about the audience as it is about the jokes.",/43KV72Z5RXiaLrkOgLyTitpIrQD.jpg,JAa2gANm4KM
37136.0,The Naked Gun: From the Files of Police Squad!,"When the incompetent Lieutenant Frank Drebin seeks the ruthless killer of his partner, he stumbles upon an attempt to assassinate Queen Elizabeth II.",/m0jCuotD5USCscYJwxymbtS0tc2.jpg,PACTQutbow4
37137.0,The Naked Gun 2½: The Smell of Fear,"Bumbling lieutenant Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that will put them out of business.",/u1ENZkgm2YItXk6xrzGWPQuAaXS.jpg,WvY-X4P5y7Y
23283.0,Our Town,"Change comes slowly to a small New Hampshire town in the early 20th century. We see birth, life and death in this small community.",/kis6hA3t2eu9FFacaCMADAGCH25.jpg,Rnqch54OlrM
3110.0,Shane,"A weary gunfighter attempts to settle down with a homestead family, but a smouldering settler and rancher conflict forces him to act.",/fPCjyrZK1evjm2vocMpsHZ0xFOa.jpg,2AWaGILUCYg
14698.0,"Suddenly, Last Summer",The only son of wealthy widow Violet Venable dies while on vacation with his cousin Catherine. What the girl saw was so horrible that she went insane; now Mrs. Venable wants Catherine lobotomized to cover up the truth.,/igma0zn9J5srRvOMDRnxyUDQXJL.jpg,AEtxxpohPtU
11694.0,Cat Ballou,"A woman seeking revenge for her murdered father hires a famous gunman, but he's very different from what she expects.",/fSebGYTxVrHXE4y3Su5uwJSEtni.jpg,koAA9MvqSpI
9651.0,Supergirl,"After losing a powerful orb, Kara, Superman's cousin, comes to Earth to retrieve it and instead finds herself up against a wicked witch.",/6OfuKKCPFclHOj4SSRRpLzF1lfP.jpg,sxXbvzOdj-Q
11398.0,The Art of War,"When ruthless terrorists threaten to bring down the United Nations, they frame the one man they believe can stop them: an international security expert named Shaw. Now he must run from his own allies and become a solitary force for good, as he tries to stop what could become World War III.",/m3DsrJC3qzm1GPzjDeb5dRXN6AF.jpg,q8xEQdWQCho
1588.0,Bring It On,"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain Torrance, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",/bnVby0qI0dS7YunbShP7mw68HY3.jpg,NcW73CYMxaw
19150.0,The Crew,Four retired mobsters plan one last crime to save their retirement home.,/fO55WSbVK0CAVvNIMZjFH4h2xOd.jpg,RalfvRfCIp8
41282.0,Skipped Parts,A woman and her son must leave a small South Carolina town because of her wild behavior.,/oDf7Fpo3R5vtMuSOAHDl2VMU5A3.jpg,ZVJrAA0CgTQ
12211.0,Highlander: Endgame,"Immortals Connor and Duncan Macleod join forces against a man from Connor's distant past in the highlands of Scotland, Kell, an immensely powerful immortal who leads an army of equally powerful and deadly immortal swordsmen and assassins. No immortal alive has been able to defeat Kell yet, and neither Connor nor Duncan are skilled enough themselves to take him on and live. The two of them eventually come to one inevitable conclusion; one of them must die so that the combined power of both the Highlanders can bring down Kell for good. There can be only one... the question is, who will it be?",/pFgdn4kwtgLjd73lXFtif7G2GWs.jpg,M7mqpGNx8FI
10480.0,Nurse Betty,"What happens when a person decides that life is merely a state of mind? If you're Betty, a small-town waitress and soap opera fan from Fair Oaks, Kansas, you refuse to believe that you can't be with the love of your life just because he doesn't really exist. After all, life is no excuse for not living. Traumatized by a savage event, Betty enters into a fugue state that allows -- even encourages -- her to keep functioning... in a kind of alternate reality.",/1OCHR9z9k7go669AsShOkTj4CFb.jpg,CyVnCYfB1eg
10685.0,The Watcher,"FBI agent Joel Campbell, burnt-out and shell-shocked after years spent chasing serial killers, flees L.A. to begin a new life for himself in Chicago. But five months later, Joel's best laid plans are abruptly cut short when his new hometown becomes the setting for some particularly gruesome murders--murders that could only have been committed by one man: David Allen Griffin. One of Joel's most elusive and cunning nemeses, Griffin has followed his former pursuer to Chicago in order to play a sadistic game of cat and mouse. Taunting Joel with photographs of his intended victims and leaving his crime scenes meticulously free of clues in order to keep the police at bay, Griffin derives as much pleasure out of watching Joel react to every movement as watching his victims die. But when Griffin moves into Joel's inner circle, Joel must quickly find some way to stop him before someone close to him becomes the next one to die.",/hCH9pEhHm502yulRqOpMDpGnVr7.jpg,d-n9lMbUGQc
1619.0,The Way of the Gun,Two criminal drifters without sympathy get more than they bargained for after kidnapping and holding for ransom the surrogate mother of a powerful and shady man.,/jimlDfzdPXZwOXCZVCCg1Kuouhm.jpg,LFtd-9bvydI
786.0,Almost Famous,"In 1973, 15-year-old William Miller's unabashed love of music and aspiration to become a rock journalist lands him an assignment from Rolling Stone magazine to interview and tour with the up-and-coming band Stillwater—fronted by lead guitar Russell Hammond, and lead singer Jeff Bebe.",/asGfT3PExH4CUyyiClt5X6wJedk.jpg,aQXh_AaJXaM
14805.0,Bait,"Landing in jail for a petty theft crime, Alvin finds himself sharing a cell with John Jaster, the incarcerated half of the pair of high-tech thieves responsible for the missing gold. His partner, Bristol, is still at large. Alvin wants only to get out of prison and start fresh with his girlfriend, Lisa, and when the Feds, led by U.S. Treasury investigator Clenteen, set him loose on a sketchy deal, he thinks his luck has changed. Alvin has his freedom and the Feds have found their bait.",/jon5ux36iUn6GnntxkZaNtB6AZT.jpg,Oc9xF_DvzSw
46119.0,Crime + Punishment in Suburbia,"At school, Roseanne is the object of fellow student Vincent's infatuation. By night, she deals with a troubled family life: her mother, Maggie, cheats on her drunken husband, Fred. When Maggie's adultery is revealed, Fred viciously takes his anger out on stepdaughter Roseanne. With the help of her boyfriend, Jimmy, Maggie plots her revenge, but Vincent might be the one to help her forge a new life in this contemporary fable loosely based on Fyodor Dostoyevsky's ""Crime and Punishment"".",/gA6FiAOm8De8v0RFOrdUPn9mgXX.jpg,U1GgQED_vTw
18074.0,Duets,"Duets is a road-trip comedy which revolves around the little known world of karaoke and the whimsical characters who inhabit it. All roads lead to Omaha, site of a national karaoke competition where this motley group of singers and stars come together for a blow-out sing-off.",/zfDgSVq8ZDUqvK9w32myXPtX0vK.jpg,horNJVMqRw0
10562.0,Under Suspicion,"A lawyer is asked to come to the police station to clear up a few loose ends in his witness report of a foul murder. ""This will only take ten minutes"", they say, but it turns out to be one loose end after another, and the ten minutes he is away from his speech become longer and longer.",/rAu7CA2qLTaXZd0fHVeNI2NB5WN.jpg,gyPkbZ_kmEg
12212.0,Urban Legends: Final Cut,"The making of a horror movie takes on a terrifying reality for students at the most prestigious film school in the country. At Alpine University, someone is determined to win the best film award at any cost - even if it means eliminating the competition. No one is safe and everyone is a suspect.",/mfb7aSiurjMOixpCxpVLZpHXK66.jpg,rmSvqfwFWDI
16.0,Dancer in the Dark,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.",/9rsivF4sWfmBzrNr4LPu6TNJhXX.jpg,53vr9EiOH7g
13785.0,Best in Show,"The tension is palpable, the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across America prepare to take part in what is undoubtedly one of the greatest events of their lives -- the Mayflower Dog Show. The canine contestants and their owners are as wondrously diverse as the great country that has bred them.",/kVNaXzoX64YwLC99o4gXyKPnplS.jpg,yeifMjqpsg0
22597.0,The Broken Hearts Club: A Romantic Comedy,"A close-knit group of gay friends share the emotional roller coster of life, relationships, the death of friends, new beginnings, jealousy, fatherhood and professional success. At various stages of life's disarray, these young men share humorous and tragic relationships and always have each other to rely on.",/g9bqbopRZYy5Z2137zFoFQRXVEW.jpg,eEpC_GrvtiI
19348.0,Girlfight,"Diana Guzman begins to train as a boxer and achieves impressive success, blazing new trails for female boxers, all while keeping it a secret from her father.",/oLi7gsiT29KH5OoDC3oNMROHxFI.jpg,ZmMgPEcfwyQ
10637.0,Remember the Titans,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg,nPhu9XsRl4M
9003.0,Hellraiser,An unfaithful wife encounters the zombie of her dead lover while the demonic cenobites are pursuing him after he escaped their sadomasochistic underworld.,/3Z0oPHyLnk3Vx6ZMC1MiVwIrKhO.jpg,OpEQNEHKdXg
